,osmid,y,x,street_cou,ref,highway,DAUID,DGUID,LANDAREA,PRUID,CHARACTERI,POPULATION,DENSITY,geometry
4647,208539704,43.6426308,-79.3776866,3,,,35204900,2021S051235204900,0.0567,35,"Population, 2021",4731.0,83439.1534392,POINT (-79.3776866 43.6426308)
4648,253812871,43.6611381,-79.388088,3,,,35204901,2021S051235204901,0.2943,35,"Population, 2021",1373.0,4665.30750934,POINT (-79.388088 43.6611381)
4649,253812985,43.66101,-79.3876065,3,,,35204901,2021S051235204901,0.2943,35,"Population, 2021",1373.0,4665.30750934,POINT (-79.3876065 43.66101)
4650,207676418,43.6412596,-79.4228328,3,,stop,35204908,2021S051235204908,0.0932,35,"Population, 2021",4255.0,45654.5064378,POINT (-79.4228328 43.6412596)
4651,256521347,43.6430785,-79.4243559,3,,traffic_signals,35204908,2021S051235204908,0.0932,35,"Population, 2021",4255.0,45654.5064378,POINT (-79.4243559 43.6430785)
4652,147912948,43.6526416,-79.3581014,4,,traffic_signals,35204922,2021S051235204922,0.8026,35,"Population, 2021",4787.0,5964.36581111,POINT (-79.3581014 43.6526416)
4653,147912950,43.6500634,-79.356807,3,,,35204922,2021S051235204922,0.8026,35,"Population, 2021",4787.0,5964.36581111,POINT (-79.356807 43.6500634)
4654,249976103,43.650776,-79.359754,3,,,35204922,2021S051235204922,0.8026,35,"Population, 2021",4787.0,5964.36581111,POINT (-79.359754 43.650776)
4655,249976104,43.6513505,-79.3573626,4,,traffic_signals,35204922,2021S051235204922,0.8026,35,"Population, 2021",4787.0,5964.36581111,POINT (-79.3573626 43.6513505)
4656,249975746,43.6500792,-79.3635147,3,,stop,35204923,2021S051235204923,0.0941,35,"Population, 2021",1678.0,17832.0935175,POINT (-79.3635147 43.6500792)
4657,249975843,43.6485187,-79.3628115,3,,,35204923,2021S051235204923,0.0941,35,"Population, 2021",1678.0,17832.0935175,POINT (-79.3628115 43.6485187)
4658,249975931,43.6493277,-79.3660874,4,,stop,35204923,2021S051235204923,0.0941,35,"Population, 2021",1678.0,17832.0935175,POINT (-79.3660874 43.6493277)
4659,249975932,43.650672,-79.366662,4,,traffic_signals,35204923,2021S051235204923,0.0941,35,"Population, 2021",1678.0,17832.0935175,POINT (-79.366662 43.650672)
4660,254213720,43.6508556,-79.3764484,3,,,35204995,2021S051235204995,0.0685,35,"Population, 2021",1212.0,17693.4306569,POINT (-79.3764484 43.6508556)
4661,261718260,43.6501398,-79.3761593,3,,,35204996,2021S051235204996,0.044,35,"Population, 2021",334.0,7590.90909091,POINT (-79.3761593 43.6501398)
4662,261718261,43.6504705,-79.3746266,3,,,35204996,2021S051235204996,0.044,35,"Population, 2021",334.0,7590.90909091,POINT (-79.3746266 43.6504705)
4663,261718266,43.6503539,-79.3751669,3,,,35204996,2021S051235204996,0.044,35,"Population, 2021",334.0,7590.90909091,POINT (-79.3751669 43.6503539)
4664,261718274,43.650259,-79.3756071,3,,,35204996,2021S051235204996,0.044,35,"Population, 2021",334.0,7590.90909091,POINT (-79.3756071 43.650259)
4665,261717936,43.6487666,-79.3763991,4,,stop,35204998,2021S051235204998,0.0381,35,"Population, 2021",730.0,19160.1049869,POINT (-79.3763991 43.6487666)
4666,259196960,43.6884539,-79.3005531,3,,,35205055,2021S051235205055,0.067,35,"Population, 2021",434.0,6477.6119403,POINT (-79.3005531 43.6884539)
4667,259754416,43.6894394,-79.3009858,3,,,35205055,2021S051235205055,0.067,35,"Population, 2021",434.0,6477.6119403,POINT (-79.3009858 43.6894394)
4668,259754425,43.6902905,-79.3013498,3,,stop,35205055,2021S051235205055,0.067,35,"Population, 2021",434.0,6477.6119403,POINT (-79.3013498 43.6902905)
4669,264414989,43.6878309,-79.3016585,3,,,35205057,2021S051235205057,0.0787,35,"Population, 2021",2139.0,27179.1613723,POINT (-79.3016585 43.6878309)
4670,262255697,43.6879939,-79.2954679,1,,,35205059,2021S051235205059,0.1338,35,"Population, 2021",1142.0,8535.12705531,POINT (-79.2954679 43.6879939)
4671,262255699,43.6883502,-79.2943593,1,,,35205059,2021S051235205059,0.1338,35,"Population, 2021",1142.0,8535.12705531,POINT (-79.2943593 43.6883502)
4672,262255701,43.6886001,-79.2932361,1,,,35205059,2021S051235205059,0.1338,35,"Population, 2021",1142.0,8535.12705531,POINT (-79.2932361 43.6886001)
4673,208533377,43.6395218,-79.387793,3,153,motorway_junction,35205062,2021S051235205062,0.1054,35,"Population, 2021",1489.0,14127.1347249,POINT (-79.387793 43.6395218)
4674,208533279,43.6416363,-79.3809462,4,,traffic_signals,35205063,2021S051235205063,0.0985,35,"Population, 2021",2650.0,26903.5532995,POINT (-79.3809462 43.6416363)
4675,260708757,43.6404465,-79.3832305,4,,traffic_signals,35205063,2021S051235205063,0.0985,35,"Population, 2021",2650.0,26903.5532995,POINT (-79.3832305 43.6404465)
4676,261688740,43.6383839,-79.3823228,1,,,35205063,2021S051235205063,0.0985,35,"Population, 2021",2650.0,26903.5532995,POINT (-79.3823228 43.6383839)
4677,207661325,43.640571,-79.4279804,3,,,35205064,2021S051235205064,0.0586,35,"Population, 2021",1565.0,26706.4846416,POINT (-79.4279804 43.640571)
4678,207676336,43.641554,-79.4283586,3,,,35205064,2021S051235205064,0.0586,35,"Population, 2021",1565.0,26706.4846416,POINT (-79.4283586 43.641554)
4679,207676352,43.6412155,-79.4266666,3,,,35205064,2021S051235205064,0.0586,35,"Population, 2021",1565.0,26706.4846416,POINT (-79.4266666 43.6412155)
4680,207676394,43.64002,-79.4249839,1,,,35205064,2021S051235205064,0.0586,35,"Population, 2021",1565.0,26706.4846416,POINT (-79.4249839 43.64002)
4681,207676407,43.6397517,-79.4262301,1,,,35205064,2021S051235205064,0.0586,35,"Population, 2021",1565.0,26706.4846416,POINT (-79.4262301 43.6397517)
4682,207676362,43.640812,-79.4252165,3,,,35205065,2021S051235205065,0.0441,35,"Population, 2021",1700.0,38548.7528345,POINT (-79.4252165 43.640812)
4683,7501547662,43.6790328,-79.3298013,1,,,35200584,2021S051235200584,0.0615,35,"Population, 2021",495.0,8048.7804878,POINT (-79.3298013 43.6790328)
4684,308917157,43.6794102,-79.3241263,3,,,35200586,2021S051235200586,0.0546,35,"Population, 2021",577.0,10567.7655678,POINT (-79.3241263 43.6794102)
4685,308917142,43.6829407,-79.3255533,3,,,35200587,2021S051235200587,0.0676,35,"Population, 2021",714.0,10562.1301775,POINT (-79.3255533 43.6829407)
4686,830739250,43.6819533,-79.3187188,1,,,35200589,2021S051235200589,0.0666,35,"Population, 2021",644.0,9669.66966967,POINT (-79.3187188 43.6819533)
4687,264814690,43.6850546,-79.308934,3,,,35200594,2021S051235200594,0.0978,35,"Population, 2021",537.0,5490.79754601,POINT (-79.308934 43.6850546)
4688,271594034,43.6822398,-79.3113381,2,,,35200594,2021S051235200594,0.0978,35,"Population, 2021",537.0,5490.79754601,POINT (-79.3113381 43.6822398)
4689,264814729,43.6847796,-79.3100949,3,,,35200595,2021S051235200595,0.0444,35,"Population, 2021",452.0,10180.1801802,POINT (-79.3100949 43.6847796)
4690,1556469343,43.6879209,-79.3029905,3,,,35200599,2021S051235200599,0.072,35,"Population, 2021",547.0,7597.22222222,POINT (-79.3029905 43.6879209)
4691,270726097,43.688294,-79.3084128,1,,,35200602,2021S051235200602,0.0641,35,"Population, 2021",451.0,7035.88143526,POINT (-79.3084128 43.688294)
4692,4270086861,43.6807401,-79.285039,4,,,35200649,2021S051235200649,0.0665,35,"Population, 2021",529.0,7954.88721805,POINT (-79.285039 43.6807401)
4693,264820401,43.6827353,-79.2880379,3,,stop,35200650,2021S051235200650,0.0943,35,"Population, 2021",743.0,7879.10922587,POINT (-79.2880379 43.6827353)
4694,264820437,43.682932,-79.2870584,4,,stop,35200650,2021S051235200650,0.0943,35,"Population, 2021",743.0,7879.10922587,POINT (-79.2870584 43.682932)
4695,264820438,43.6831399,-79.2860942,4,,,35200650,2021S051235200650,0.0943,35,"Population, 2021",743.0,7879.10922587,POINT (-79.2860942 43.6831399)
4696,264820439,43.6833523,-79.285102,3,,,35200650,2021S051235200650,0.0943,35,"Population, 2021",743.0,7879.10922587,POINT (-79.285102 43.6833523)
4697,264820316,43.6841461,-79.2886061,3,,stop,35200651,2021S051235200651,0.076,35,"Population, 2021",734.0,9657.89473684,POINT (-79.2886061 43.6841461)
4698,264814329,43.6821367,-79.2907013,3,,,35200652,2021S051235200652,0.075,35,"Population, 2021",612.0,8160.0,POINT (-79.2907013 43.6821367)
4699,264820352,43.6838756,-79.2898619,3,,,35200652,2021S051235200652,0.075,35,"Population, 2021",612.0,8160.0,POINT (-79.2898619 43.6838756)
4700,830820881,43.6810494,-79.2896874,1,,,35200652,2021S051235200652,0.075,35,"Population, 2021",612.0,8160.0,POINT (-79.2896874 43.6810494)
4701,264814303,43.6851616,-79.2946912,3,,traffic_signals,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2946912 43.6851616)
4702,264819290,43.6845704,-79.2973988,4,,traffic_signals,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2973988 43.6845704)
4703,264819292,43.6828324,-79.296592,4,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.296592 43.6828324)
4704,264819364,43.6848832,-79.2959557,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2959557 43.6848832)
4705,264819456,43.6831351,-79.2952215,4,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2952215 43.6831351)
4706,264819590,43.6870842,-79.2941481,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2941481 43.6870842)
4707,264819597,43.6875503,-79.2922601,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2922601 43.6875503)
4708,264819713,43.686346,-79.2938491,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2938491 43.686346)
4709,264819743,43.6854789,-79.297822,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.297822 43.6854789)
4710,410038510,43.6839934,-79.300074,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.300074 43.6839934)
4711,1335361468,43.6846969,-79.296801,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.296801 43.6846969)
4712,1335361490,43.6847622,-79.2964908,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2964908 43.6847622)
4713,1335361495,43.6840448,-79.2962701,1,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2962701 43.6840448)
4714,1336214905,43.6876964,-79.291618,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.291618 43.6876964)
4715,1336214927,43.6878337,-79.2910076,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2910076 43.6878337)
4716,1980768263,43.6868935,-79.2912885,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2912885 43.6868935)
4717,1980768265,43.6870255,-79.2906846,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2906846 43.6870255)
4718,4896533760,43.68492,-79.2957891,3,,,35200654,2021S051235200654,0.321,35,"Population, 2021",1942.0,6049.84423676,POINT (-79.2957891 43.68492)
4719,264814302,43.6834016,-79.2939416,4,,,35200655,2021S051235200655,0.0869,35,"Population, 2021",520.0,5983.88952819,POINT (-79.2939416 43.6834016)
4720,264814306,43.6818577,-79.291948,4,,,35200655,2021S051235200655,0.0869,35,"Population, 2021",520.0,5983.88952819,POINT (-79.291948 43.6818577)
4721,264814330,43.6815936,-79.2932041,4,,,35200655,2021S051235200655,0.0869,35,"Population, 2021",520.0,5983.88952819,POINT (-79.2932041 43.6815936)
4722,264819293,43.681032,-79.2958449,3,,,35200657,2021S051235200657,0.0994,35,"Population, 2021",760.0,7645.87525151,POINT (-79.2958449 43.681032)
4723,264819308,43.6793226,-79.296304,3,,,35200657,2021S051235200657,0.0994,35,"Population, 2021",760.0,7645.87525151,POINT (-79.296304 43.6793226)
4724,264819457,43.681324,-79.2944655,3,,stop,35200657,2021S051235200657,0.0994,35,"Population, 2021",760.0,7645.87525151,POINT (-79.2944655 43.681324)
4725,315671225,43.678369,-79.2917903,3,,,35200658,2021S051235200658,0.199,35,"Population, 2021",677.0,3402.01005025,POINT (-79.2917903 43.678369)
4726,315667268,43.6781075,-79.2997296,2,,,35200660,2021S051235200660,0.1445,35,"Population, 2021",726.0,5024.22145329,POINT (-79.2997296 43.6781075)
4727,6399214608,43.6770281,-79.3038984,3,,,35200661,2021S051235200661,0.0316,35,"Population, 2021",871.0,27563.2911392,POINT (-79.3038984 43.6770281)
4728,416751500,43.6771643,-79.3017759,1,,,35200662,2021S051235200662,0.0556,35,"Population, 2021",689.0,12392.0863309,POINT (-79.3017759 43.6771643)
4729,264993633,43.6698717,-79.3008199,3,,,35200665,2021S051235200665,0.0976,35,"Population, 2021",863.0,8842.21311475,POINT (-79.3008199 43.6698717)
4730,264993721,43.669633,-79.3018977,3,,,35200665,2021S051235200665,0.0976,35,"Population, 2021",863.0,8842.21311475,POINT (-79.3018977 43.669633)
4731,264993795,43.6695593,-79.3022396,3,,,35200666,2021S051235200666,0.0874,35,"Population, 2021",743.0,8501.14416476,POINT (-79.3022396 43.6695593)
4732,264993512,43.6691913,-79.3038786,3,,,35200667,2021S051235200667,0.0459,35,"Population, 2021",469.0,10217.8649237,POINT (-79.3038786 43.6691913)
4733,315648743,43.6694281,-79.3048192,2,,,35200668,2021S051235200668,0.0311,35,"Population, 2021",329.0,10578.778135,POINT (-79.3048192 43.6694281)
4734,830820492,43.670502,-79.3116508,3,,,35200673,2021S051235200673,0.0319,35,"Population, 2021",589.0,18463.9498433,POINT (-79.3116508 43.670502)
4735,830820496,43.670312,-79.3117359,1,,,35200673,2021S051235200673,0.0319,35,"Population, 2021",589.0,18463.9498433,POINT (-79.3117359 43.670312)
4736,830820498,43.6706764,-79.3122968,1,,,35200673,2021S051235200673,0.0319,35,"Population, 2021",589.0,18463.9498433,POINT (-79.3122968 43.6706764)
4737,830820505,43.6703394,-79.3109878,3,,,35200673,2021S051235200673,0.0319,35,"Population, 2021",589.0,18463.9498433,POINT (-79.3109878 43.6703394)
4738,4057673639,43.6697917,-79.3165961,1,,,35200675,2021S051235200675,0.091,35,"Population, 2021",564.0,6197.8021978,POINT (-79.3165961 43.6697917)
4739,1298057484,43.6705011,-79.3151003,3,,,35200676,2021S051235200676,0.0853,35,"Population, 2021",691.0,8100.82063306,POINT (-79.3151003 43.6705011)
4740,268526173,43.6748752,-79.3160644,3,,,35200677,2021S051235200677,0.0581,35,"Population, 2021",499.0,8588.64027539,POINT (-79.3160644 43.6748752)
4741,1338852075,43.6741558,-79.3159575,1,,,35200677,2021S051235200677,0.0581,35,"Population, 2021",499.0,8588.64027539,POINT (-79.3159575 43.6741558)
4742,7246587942,43.675145,-79.3123471,3,,stop,35200677,2021S051235200677,0.0581,35,"Population, 2021",499.0,8588.64027539,POINT (-79.3123471 43.675145)
4743,1298057476,43.6708871,-79.3136128,3,,,35200678,2021S051235200678,0.2059,35,"Population, 2021",708.0,3438.56240894,POINT (-79.3136128 43.6708871)
4744,334408567,43.6765915,-79.3248824,1,,,35200686,2021S051235200686,0.1128,35,"Population, 2021",1010.0,8953.90070922,POINT (-79.3248824 43.6765915)
4745,334408568,43.6769897,-79.3237504,1,,,35200686,2021S051235200686,0.1128,35,"Population, 2021",1010.0,8953.90070922,POINT (-79.3237504 43.6769897)
4746,334408569,43.6772369,-79.3231814,1,,,35200686,2021S051235200686,0.1128,35,"Population, 2021",1010.0,8953.90070922,POINT (-79.3231814 43.6772369)
4747,334408570,43.6775482,-79.3223724,1,,,35200686,2021S051235200686,0.1128,35,"Population, 2021",1010.0,8953.90070922,POINT (-79.3223724 43.6775482)
4748,3167320815,43.6728448,-79.334369,1,,,35200694,2021S051235200694,0.0857,35,"Population, 2021",582.0,6791.13185531,POINT (-79.334369 43.6728448)
4749,805130696,43.6666693,-79.3372803,1,,,35200701,2021S051235200701,0.0413,35,"Population, 2021",470.0,11380.1452785,POINT (-79.3372803 43.6666693)
4750,647198257,43.6753179,-79.3459756,3,,,35200708,2021S051235200708,0.1538,35,"Population, 2021",477.0,3101.43042913,POINT (-79.3459756 43.6753179)
4751,591115239,43.6782128,-79.3399721,2,,,35200711,2021S051235200711,0.0668,35,"Population, 2021",505.0,7559.88023952,POINT (-79.3399721 43.6782128)
4752,3115112744,43.674941,-79.3405591,1,,,35200718,2021S051235200718,0.0898,35,"Population, 2021",1352.0,15055.6792873,POINT (-79.3405591 43.674941)
4753,600432396,43.677434,-79.3364012,1,,,35200719,2021S051235200719,0.3173,35,"Population, 2021",922.0,2905.76741254,POINT (-79.3364012 43.677434)
4754,8285370871,43.679161,-79.3337149,1,,crossing,35200719,2021S051235200719,0.3173,35,"Population, 2021",922.0,2905.76741254,POINT (-79.3337149 43.679161)
4755,2699293829,43.6835455,-79.3492285,4,,stop,35200733,2021S051235200733,0.0437,35,"Population, 2021",506.0,11578.9473684,POINT (-79.3492285 43.6835455)
4756,761837839,43.6831443,-79.3512915,4,,stop,35200736,2021S051235200736,0.0339,35,"Population, 2021",388.0,11445.4277286,POINT (-79.3512915 43.6831443)
4757,761837609,43.6807035,-79.3543964,3,,stop,35200738,2021S051235200738,0.0495,35,"Population, 2021",436.0,8808.08080808,POINT (-79.3543964 43.6807035)
4758,761837727,43.6811738,-79.3567166,3,,,35200738,2021S051235200738,0.0495,35,"Population, 2021",436.0,8808.08080808,POINT (-79.3567166 43.6811738)
4759,761837799,43.6803046,-79.3566496,3,,,35200738,2021S051235200738,0.0495,35,"Population, 2021",436.0,8808.08080808,POINT (-79.3566496 43.6803046)
4760,277659758,43.6788076,-79.3595919,3,,,35200739,2021S051235200739,0.0621,35,"Population, 2021",568.0,9146.53784219,POINT (-79.3595919 43.6788076)
4761,277659755,43.6787391,-79.3605994,1,,,35200744,2021S051235200744,0.2069,35,"Population, 2021",1179.0,5698.40502658,POINT (-79.3605994 43.6787391)
4762,1865967286,43.6878194,-79.3686095,1,,,35200747,2021S051235200747,0.5005,35,"Population, 2021",526.0,1050.94905095,POINT (-79.3686095 43.6878194)
4763,2057182576,43.6791396,-79.3674251,3,,motorway_junction,35200747,2021S051235200747,0.5005,35,"Population, 2021",526.0,1050.94905095,POINT (-79.3674251 43.6791396)
4764,295324828,43.684501,-79.3725237,3,,stop,35200750,2021S051235200750,0.1278,35,"Population, 2021",461.0,3607.19874804,POINT (-79.3725237 43.684501)
4765,295245699,43.6851787,-79.380151,3,,stop,35200751,2021S051235200751,0.2882,35,"Population, 2021",537.0,1863.28938237,POINT (-79.380151 43.6851787)
4766,295328478,43.6809383,-79.3825201,2,,,35200751,2021S051235200751,0.2882,35,"Population, 2021",537.0,1863.28938237,POINT (-79.3825201 43.6809383)
4767,6980536817,43.6819751,-79.377228,3,,,35200751,2021S051235200751,0.2882,35,"Population, 2021",537.0,1863.28938237,POINT (-79.377228 43.6819751)
4768,7487207739,43.6812563,-79.3773044,3,,,35200751,2021S051235200751,0.2882,35,"Population, 2021",537.0,1863.28938237,POINT (-79.3773044 43.6812563)
4769,293573419,43.6782902,-79.3805353,3,,,35200752,2021S051235200752,0.1401,35,"Population, 2021",364.0,2598.14418273,POINT (-79.3805353 43.6782902)
4770,4052198529,43.6786256,-79.377165,1,,turning_circle,35200752,2021S051235200752,0.1401,35,"Population, 2021",364.0,2598.14418273,POINT (-79.377165 43.6786256)
4771,295319935,43.6764099,-79.3813217,3,,,35200753,2021S051235200753,0.1923,35,"Population, 2021",589.0,3062.9225169,POINT (-79.3813217 43.6764099)
4772,295321790,43.6795043,-79.3813442,3,,,35200753,2021S051235200753,0.1923,35,"Population, 2021",589.0,3062.9225169,POINT (-79.3813442 43.6795043)
4773,295321802,43.6794983,-79.3817211,3,,,35200753,2021S051235200753,0.1923,35,"Population, 2021",589.0,3062.9225169,POINT (-79.3817211 43.6794983)
